account	userType	voiBalance	viaBalance
E5UHKYKXGQJ2PDUSTMCDUYQOMVNJFHDO45ZPQHPZ2EEKW6KKHLRT3VCPCA	snapshot	292427421372	0
TUT5SK5B5LCDIGA7IDF5OPP6P3QIYCTQRWHRC2S5YOZQZ44M6Z4YCJP6GY	snapshot	292258054971	0
NJEWCA5JVQCLCXZIS22YKTXYF4ADUFVFMG2XXHGH6C2MC62VUMLCNTUBQE	snapshot	290600015642	1002325581
U63TUSKUYJ5L2YUR4A7FBHA6EGSGQ55P4J2T3DDOPVRLUAVZE3T477PN3A	snapshot	291447521682	0
QNJ5K5265AD34R44R6NURJ5UOAX57JF5LYLH6SWVWX5RDVMPGX2VXO4NNI	snapshot	290780889280	0
EEUN5VXOKCOOOTGIP5GU7SYPRDBMFBICTFV53ZY6QHBHIANPAPY6A5EDDM	snapshot	290107791734	0
UIBZMYGIUR27P42TDNC74VXI4D622NQWBRHX72E56EYWXS72Z6BOFX7GRE	snapshot	290066401881	0
K2QEWL53AYAMYPT2V6TR2UORDCS5YICVDVTMBRJFWYYCZH4ATMAMH3KQKU	snapshot	289100788424	0
MPBRY6SD5HJAI2NHFBV7JB4U55FAONEXFXS5HEZOMD6XM4WDEEFWQS7CNA	snapshot	287847161883	0
COPDVZDVMGYA4JXYSJPKLJR2UFRZWZDSFVP2M345DILUCJ7T6PT3SED3GQ	snapshot	287117029577	0
RVDWHJGAOKALR6TSFGDAPSMF7A764U3A2K55DI5ZKYFNLP2WZ2HCZJ26G4	snapshot	287108885095	0
HX7PB7Y3BFIO5MHRBHMEKIQ3AAPPIK764VL6E4DPMKCKSZP7KWDRKCI53I	snapshot	286401920377	0
DZMB5WAOZUIZFDVTETYTJRIH7AA2C2HP54D73YMAKGLQMSVZIRH5AUEHCU	snapshot	285132342669	20385028
V3N7X57OKID7RW45DZGJG4HK5FAMMIULXQXDQF7VWAUAFVAMAM74X6QVSI	snapshot	2173561653	282903096037
3RAOTH62B55ZIPQWP7ADGBJSDKV4DIHNGD7ZFRJDJKZCMIYMNG4M7ATNMI	snapshot	42260957112	242163641545
AQ53K6B4SAJ2IIBIE6H452KKKX37H5M2DRICE7YHNYGEBCCNFWMKAV3DKA	snapshot	284413769785	0
NMV6JGMXNY7ZJZYD2YMNGTLAZG3XXQM5WDYHLE5XSFXHLFX7JXGSUGGAIY	snapshot	283971688931	0
PE46GJQS67HSYH2MFRFG7OSS3MXSXFTI6Y2U5NGQTSKGAROS2USECENHHI	snapshot	283536299803	0
BWJZIO7AMGDVJW35MCRDV5WKOKC3FD7W4L4KTVZJUMWR573PVOSQAQ3G3M	snapshot	46765694616	234097392490
CDNLM2BPHVPZYLG4WRFOZHJZPUHK53LQPOMEFNN23L7PXUDDCYM243IESE	snapshot	279448558094	0
MK2DAKMDK4KKZ67OG6GEKWFYAJ3AMSL2PXVNJMMJEQBCKURQ3D4ZKF54TI	snapshot	276763990380	0
LCNINWR6UYXHQ274NMRMVESERGX6G6TNVMPLMSEWZGT55R5MLQXDJCCGBY	snapshot	276609149245	0
ZXSDIOF4K5FM3ZCV6A6HWFMFU4UZTEMEAU7KQKXKFOFYSMZWKHENBBAOHM	snapshot	274463481017	0
7ZAL6N5TFT6JF3DWDXCFXNOXAFTXZP6JLASBYVJLQSZX3MHEPLXPBTQ4TQ	snapshot	264164044584	10000005181
SAVSWRG6MKMMT54NGAAG5JV37JAUIAIKTE5MXW6KNLBNIUNEZ3KTUOTFAA	snapshot	271170427233	0
KSMGUNSX2IWGPZUHU5GPLLD7762T3KUKTPQZXCKNTVMSNZNKQ6RA37AYPI	snapshot	268788633151	0
BEB7K2CDTIWI2ALUJBUYUBJ2AIAEC3WFXGYFFZUUREWWGYREIUOTXPEGXQ	snapshot	264528973734	1032444117
O6CHXT2WZMW3YYXRIMKE3JCSS6SHDSJUODFCV4ZJEKONFNFXRXCGYSHRSE	snapshot	263709017049	0
73PR4Z4AW367WICDLPVHQTV7J23AA7KFEYU5V47BLC57ACHJIKXJEUDLSY	snapshot	262000898398	657189655
Z2YK3LVV37XBOJO43VYASGJEVMFL6CNGEJPNFOQRMCPAEXMBNLU64RMWJY	snapshot	46022926671	216407498318
3RJFAVHRJFQMA6L5O42KFJDFAWBRCIRON4OBXXW3EECCOFXLGHSU56W3SU	snapshot	262276595293	0
O3YNTKA62HVD4KY6NYU72RVOG2HO23SSCGNGILMJAIV4Y3NQKUN4NV7PYU	snapshot	262045892252	0
SKD3SAL57B37PE2EES377DS3ZEINRGTFOC5NMYJILYV2KARRTBLR6BYZXE	snapshot	1993500	261419341887
TYJ2OYLOWNM4OWKJBBZNZRSZENS2YHO7FI62R3LSKPS7SNLA6OY5WGRGQI	snapshot	261228750159	0
3GVYCZS2I6RLRFANJQ2VG6MJD7HEAPTPPMZWWRS74YLNMTCZXDYIYEKIAU	snapshot	147942825	260800000000
XCVEWQDYNLWWA3UCE3P7RDU3O6SORNFH5EGO5NTQRERKR2J62WA74E46PM	snapshot	259591307239	232444118
C3OTYUCZUBOML54GFZABTIAOMOPKPU5AW7UNIA3JPFCO62TX3EPK5EPELE	snapshot	259797125585	0
V4K4OJ3CNWTI6XQG62EDJTST4AFDSI3UITRIUZWPOORPJWUBL2MFUX5HJU	snapshot	255617216283	32476375
THEWIZQBT43SGS2ZA5LFIEHOIO73L7TLUT543V5STHX66EA2GZI4B6RVZY	snapshot	253329256984	32444117
WWTJLLMJIG65BZFT3I557RRPJKXR4Z4JAQZ26FVYHTFQATNSOK3IALZJZA	snapshot	253079089762	0
SIU4GGVMX55CLWIPJXNYGNEXUHAPCMXMRZ3DOEOTKK2Y6UUN2L72FEPD5Y	snapshot	249637675791	1432444117
KR56PAISARXEOV5MEJSGZ7R7QMSXV46WVUORF7JG423DUHDUAHQ6LHVG7M	snapshot	11000000	250000000000
GJ4MX2X46LYSLGY5YMXIYSQDDZRDMG5SHDNTV3HKEWC4VITXUP3VQRAT4Q	snapshot	8100000	250000000000
RSF6DJQEDLX7CVOKPKXAYCMWRH26NSMQ7OMB6VFWNXNAJNYI5562PN6UZM	snapshot	5000000	250000000000
BXXX6LWTLI4OVOV2ES3TILCTQAU4PJW6VYMRBJFI3CMVXRVSRWS2RPR4VU	snapshot	250000000000	0
XRN7362J43NMAB3RFKBCWZLUUSDWYCULNGSSTYRZRS4EF42MXREB3JIQBA	snapshot	247972803654	0
G6TPTBZVLNJTKB432REGCTKUVJG45GQVYTAN3NYIPMLQIXSOVFS45GNMSE	snapshot	233837094315	10222513752
NKEPPMDMI2QJMCLEGWAGXFNP4CV3NNDCQVVLAFYFOFYYXD52MX4Q6BOVSU	snapshot	513259885	243110396967
G7ML6KAL4IOCPSXJHN757R2Z7BW4OGDFQOCSCHFGGVZAREGP334SG6ZHQU	snapshot	242679870605	0
POBNBHPOIDP34REIRGKUCT2UEUQFUH7UK6MDFQUTFZBTEGSMHNQ3JA3NFA	snapshot	241694779768	0
VUXCNFGNIU5NBPVBAG54LYU3KWHTLEUGJLHR2YQ3VUBWUXKFLMTBKD3DBU	snapshot	12690245522	227176169627
767HI2HXRM64WXX33OYZNTZKWPMI7LMQIEBGJOBYNUH4RJ7E3SNVMVBGY4	snapshot	239544534802	0
M7VOJKAJAAK3DNRINJ2P5MHM6T2UV5QOGDZEXQY5IS2J5KOODTGNU2QSIE	snapshot	237873294325	1532444118
XPZVJZIBCVJXI5SKPNPCY76CZU6EKGVLLKO7L74AYDMZEAJH7BXLVX5OLY	snapshot	239211183964	32444118
NBCBOBOAGAIPBDEKJKVMNR5A6G4DE5OCRXACDS5C56XM6WJQHI44S7TPWY	snapshot	237082270471	2000000000
FAHMKB7AWAB4NVE5OHY5WDRVKZW7MJMVCRVVHERZ2Z2D4WVHLGWX7MHXFA	snapshot	238504268039	5181
FXPE35U5WIBU767CIIVLYUOGS3U5RLBEL3YWJQJVWEYMKYUGCCXG6MZFMA	snapshot	1120294869	236983131594
NV4UY5YEOIQDYDCCWC5QMSHDJSHVNXUHJ45NICAJZ3Z6GVIAB5GWSD4AME	snapshot	230934871268	7062000000
6AFP7R365CRSRB374DVGGW25PM4GADEYYMOO6BJOKONEZSPNSD5N75KAIU	snapshot	235351239519	0
GJFSYWMR3VO5QAEC7DFDFQHSCHUZR6W6RTY7SBLTYAMUFH77SSC6RYYWFI	snapshot	233274355693	0
DFPNDXN3H4SF26F7I3C3FGHOFZQDJGKNWZUVPBUOUESCFCTYEVNVGR7IG4	snapshot	233264052711	0
57JWXVSIC734OZRFUQOFVPFWAH6KIH7VZMF7P7UOKCQKOAE7Q7TGCEWLNQ	snapshot	233053336278	0
VEK2I4XQR2BXIQUO666OV7PEMJXQOWSNKBFGEQK53GHR6LXJAYWF437YQQ	snapshot	232372445220	0
JFV2TWVZFCSYEJSM3AEZR7YWLMQA2RK6QHIM3TSNR2YZYWRK3QDKT4WD4U	snapshot	182226891524	50000005181
XD6HZHZ6NBZB4RCYIYQ6QF7TQXP3563PFVF7WOCXEBI63KWOPK2SZEHCZM	snapshot	231564687146	0
M766C7WB333IORAVF2EWRSGLAU4SZORMGUHMAT6NZ6JM7JKASI4AD4VJJM	snapshot	10045400	231504100000
7I4LJFRTH7LVRNX7IFTCOOLXRDM5N7LO4VYUPWGCBN3EM7UQ7WFAVFFHQ4	snapshot	231428677383	5181
Z22YOQUY2UUMV6VFJ2PSV4FEPYGW2LVSIFJOWLEPLVDBXKB6FPHY4GFZG4	snapshot	231263026407	0
5GTCC2J77YKJHERBCBYRMZDD73E7F6PYYI3IUGGT32NJI77QDZHUN3VUOM	snapshot	506800	231250000000
PBRCMVLDUKPK6TDO5LCI32UN6WP6GEM2WAFC6ZFELW7EARDQEM7VPS5QQ4	snapshot	230882253030	0
HXMZ6EKY2JQIVPHAWRDRFUIKQ5NG527B5LRBN674M3XA2SI5XG6I6CB4NY	snapshot	229910132068	32444118
E45J5WGVLOHR4BOW74BOKFHUMD73LNIGLTPWF6OUJAWLXVXSKWBKWMG7ZQ	snapshot	224747488390	4867941135
YMD2S6NS5PX5TX2VLFSXWZRQA6PRIEFH6O73F42GYAKW6HF4IEDD2FUTAU	snapshot	229393475740	0
B6I6Y3FWQKAV7J62I5JBGBLVJOXUJ4IWY2HOUN7QXHMNWETJQ2YHCSFU7I	snapshot	110959324865	117958057314
TEJFFOUQDMCIDND32AU4UMGIYKFRS3BSCQICXFEAUYJNHJOKK3DU4JOIMU	snapshot	228705912079	0
SAXQKSAOVLL5A5ILALC6EOLN4X3MICMQP3QH5WQU2RHMJDUK4EWB63SAEY	snapshot	227839403439	0
TQJN3RRJXDTRPC7TFDHXAOHMYSAZFYS5WJ7L2RU7KZEXAZHYS6D3GYGNG4	snapshot	227577391884	0
L7MJIGMZHIQMM65IZY7FSLD7QEWPV6MUHJSNDDJ775CLQMNDYZEB4WMSBI	snapshot	227367104962	0
DFVMGDYVK5L7LOCD3YMABIEXHMRDA5CU7DCWDGPDWRWSNU7TYYXGDVUCLQ	snapshot	226717940412	5181
XUVLTH34EZSGA5S4N64L6WP4L7KLE5ZFY6LG2S6HJSE3D4FRBCDXQJJ3XA	snapshot	109909400	226248965125
O22NVS4FZKOVK4UXD2FQVPQ2PRAVC6ST3IVP4C6MI5QER535N2BV7T7R5Y	snapshot	226320352022	0
GNREHPGO67XMWS7C3VCL7FEONMETMYIDDCO5RBFCTN7IKWXGFTMXL3HOQQ	snapshot	223635082535	0
KBTUOQF3ODCIJC6HN7IZQLSIN5VHX555F6QMT27GTDFZPPMAEL6MFVDDXE	snapshot	223025811635	0
HB2ZD7JKVM5NDAD4I4QZZAVYARX6SUCR5D5OYMP2ZCVDKX25THLO26MDQY	snapshot	218929592197	0
C6L4XAOJPZPTOPFCGQNWF2UYHT2TTX24JFEOCJV3KXQHV55LVMA55BMBBI	snapshot	212466794908	5336644660
CG6NPVNRVA7M6ZK44TBGF5IMIFWXC64HNORUJ4GXI5M3HOAIL44UUWIGBU	snapshot	215993880579	0
HNOCPFN5JHBG5ORXDGPOKI7R33F274FUT3WYBQK7TH2S6RY7H46FHHOZWI	snapshot	30630645166	184428208757
2QZ4HUI5QOVUDVD3TUZFP4SWH34ZIC2235KKE7YWICIHGQAVVNSPN6HWP4	snapshot	5769391837	207366828966
S44FOHWCQXYHDYVOAWU5I6C2NEF4RT34SSMAJ4KEI7VMUFP7Q5EDDL7QBA	snapshot	68982450772	144051263320
3PRSEOG2LQ2S5P4CJ3WQB2IYEDIDD5V7WJC3PEQS5RTHVD6UGYVNNLXHAI	snapshot	212286586804	42449299
A2BJIP6ALJDXRP6KX6HKKQP2TTCYSOTNNMCYQVI5JXWTLFVYWQU4QPDCBI	snapshot	207023332310	5000000000
SRNIFGV7VAQLKIRKURQJSWS25U3AAGJG2TJB2MVHQ33FP5KTHLAYMGJNRU	snapshot	211371629015	5181
XZ2K6LOVNKJVJT6DWC2NZIZ3NLFRRBNUMW3WJ3QKZ646NAVIOSYTRHPX5I	snapshot	210436846867	0
Y2V5BBV6PD554V33ZIGCFXZHP6UKEJUFWLMTXZK5DVCZGS6OIC6FT66QHM	snapshot	10000785300	200000000000
NYV5LDJC3J73TVGIM6SADQXDJQUNAUDEBYJ7JHPFZODDP3JZXY7DWJ5FSE	snapshot	159984639443	50000000000
WMYG62XFW2NZ4DRD7FAXX3WT6B7K56W2NX4KWA5NCXMUWENRGNUOTSLZIA	snapshot	209674049666	0
MQPGIKBGEKX4R7CAOTZVZBBJKWDLXETN6JFLVUWYZCR7GIUI4NVNH2ZBUU	snapshot	207809207280	0
JNWUE4WAJEIL2NH3LLD2TLYGAQH6QZENLLNFZKWM454DANQQC6ZBTTA2HQ	snapshot	98652759832	108521879499
6JUJJ2ZHE7YC4C6RMPQYMT57ZTGBERTSGTFMC2OIUKA4EPMJQBTLXKIJVU	snapshot	206044302563	0
NUEK6YQKDJGVW6CZ3OUUHFAN35UX7APIZK5PQRX7TAUBGDP4SQVE63RZN4	snapshot	6586804371	198242843850
A2H4UETOOOB4547KPUKZIN7KQMLDAHBE6BJUH7NL74O36KQLSJE3UV5SDQ	snapshot	204642981966	0
LLREZZUGTBHJQTCCOZ6BNVREYR4YVYMSRHW4MCHOT2XZN3AKHVIHVT3GX4	snapshot	198114927652	6423110785
4CMVK6DTTTVMFWE5TH7IKKJR4W6IMSJRZBMBYJJBZYVGCKD4N66GJUOBBI	snapshot	204376546708	0
BSLBJH3F7S3URBY2UJD3FPKPVXWJUDXHQTNWGOLRD3JPDSCKPOVXY7TLSE	snapshot	203892684933	0
2ORSKNXO4YJHABVSLI4MFKZLLMBSSI2TKAJIKPSPZL6YUWP4NQG75TZOAQ	snapshot	202547746871	0
KECRRK4NU2ILIDKJG26IFWAGUJXM3QP42TISRR4SHIE5LGICUDK5PEL4NQ	snapshot	130818216273	71558100418
LENSGH2LLBKUFJFE7RHERTGTKLZQAUZDNJHDCNHWVYWV2RFPETU72PMOEM	snapshot	202326917222	0
FVF2V5QJLH6TMF2MZLQFD7K72GXE4O4FGLQXKYLKJ6TPMWKTWW5B7SG5G4	snapshot	201094637408	1000000000
FYWNTWQXIOFLRXTDRKNIABOQEJYFF5CTMA76YFWKSA6JOCXJGNCXBRBGLU	snapshot	4997000	202027777778
TPYKJEQTLOIDR6YC2W35JDI62UWUG4UN5SOY7DRUWPN3UD6TYG2F4J6YOA	snapshot	611624880	200032444118
LN7YPNL5M2DKGO7F47IVXIQFIBDQWHTMCY6NHKQKGRFHDUIJ6O6U5RQLX4	snapshot	100000000	200000000000
OLOJA2R4IZCQKCP5YZD3SR33I3MDWBBJCVO7EOU44MX6MR5ZAD4XADULTU	snapshot	12000000	200000000000
G3MRRWQT5FVPHQFIGLZQAXYWAYJKSJ74J5JDG4LIFVYMESW6MQYWMBXTI4	snapshot	1000000	200000000000
BOLPQSBMA74MKVW7JLZORZBB643I625SMDLYHJETW5HXTK3ZR5A2WOCMDM	snapshot	0	200000000000
AWOKQDGFUC6V26LVDEW5ZHGWCOWXKV6BGJOTQF7I7IMS7IKJBKOCHFYBD4	snapshot	0	200000000000
PNZC43GZHTCDTIRAB36SMXYVBLOFQ5OCSDUAEXKKP4WA7JU4MCCEGEZZPY	snapshot	0	200000000000
2KKFXWFK3CIW5PFK3FRCFDQBG2FUVIQWK2LH3PZJY4RTZT75T5MMJNOVNM	snapshot	0	200000000000
KR73GL5FOGH63IO67BIKFEBQZR2MIOWAMO5AYOTC2DQR2YWU4WV73F2HRM	snapshot	199132571553	0
GASTSNHWCC2STOR4XZB4NYKXAPDNGGLXWSGJPN7DLPWGTKAGOWQ3I6CMIM	snapshot	199020617575	0
3PATP5PQAKRM3GVCPTOOR2FODZOI5RPHM5KHCLHVSBQVVIWSV4CUZO7UTA	snapshot	198308938085	32444118
3F3PDPHZNXXF6R2Y3LSOWBAURYEBKZBEKOI4UJWQILQ2YPQFP43DI4AI5U	snapshot	4844464847	193471349162
TLLTHHGP5SJUMYYY2FBLCVNF76UBEOHMS77MQKTRBRFFIZJI73TNSJKIRI	snapshot	166861474924	31200000000
GOVME7YHHGNXHE4ICZCR35GTQXQUYPV4645CRQDK3MIIXBAJUSTMP7KW64	snapshot	197685531984	0
YG72HPRJH47UM7KGRIDPI3N3CRHVISBQXOSMDULQ5N4HF5AWP6P6RYLA2M	snapshot	195758315205	0
6EQ6HB65HBNAOJIM55VRYZN6FDYHDE4JLK4LJJYFW3NOGIUG53LYAPAGCY	snapshot	195471743717	0
VYUYWM6DUWLJFWSQJW3HDCLNDTKXPPCZBK7FLW74AHYUUSG7YSBDVZXTZ4	snapshot	194916476660	0
C5SL6VMO6ATOKRWTD6TQTMDYBO3U4HKJ4WNFRUONTGFVL26LJFQRKOUKIU	snapshot	193864251326	0
DHT2TX4EO23VU4RUZCG37TE7CFLG6I5T44QZSMQIQ67ZTVHEFQDVQET6OI	snapshot	193350618718	0
KDDZFN4JH5WOCLOLY2XGFQIF5IVJN63D7BQUCPV7B2O3Z5LYDJMNYRGDR4	snapshot	192227830297	0
CMC3FDCD7OFBUS3W2FCGLHZXA62VPUUWNJQONUSTTP3KOMVR3QLPNEWDZY	snapshot	2333500	191448817635
LMLEXS4KLOT2FLKLI4UKUL6WDDQLDGVWLSNIKC6PTXHBFEWH3Z3Q7QC4MQ	snapshot	3955819471	185396113751
Y4K6US2OVKWEDWVNO4WGZ4HKRPARQXDE5P2RMIEJXOWPLPMMSZYHTP75P4	snapshot	186055692885	5181
XQRAGHYA6QL3Y5RMMJE43QZ7W4B6FV5VEZOVNJWI6733ETI3RY43KD22TQ	snapshot	185865238904	0
6AOHBKKDQ65VMGSM7FJFISGL3A2EWLRRRM3J66S7Z52Q7RVS42BLNNF3ZQ	snapshot	184594616940	0
FM2X77T42SUFP2P7IDFBKPBRSJKYSBND7FXMZX5ADW5QVCHOLSVGA47ZE4	snapshot	183370860602	0
I3SB2RJT3DERQMPRUY53T5CGAYF7WIHNWM2HDPDERK7KDYHEHPNT7QMD6Q	snapshot	183093084659	5181
VBRSGFALT5X6PSA5FIEJMSSYWQP3DJRDWH7ZZZZBJJQBONIALFQDBQDOGI	snapshot	182624357796	0
SHXQXTS2LZ6YB567Z4JQLFYFR3KOO7N3GOUEQJAONSIG2YUHCPIMOQUJO4	snapshot	88372290399	94167605880
5XK7HIV2Y2JNVKYK7FTNUXFS3GWZ46AK6AYQZI3FOC47ROHT4AFXJSGAXE	snapshot	180162405701	0
UMEXYSZJSMKCFMKA32CVR6EQDBO7UCWXTXI5OFV2UWEJZZCSF2AOLFROR4	snapshot	179538590306	0
KXUWOYXBCKXLQPTO2IAOFV22R4IYBOBVDE2YF4VEH3QQ54KWQPLEUK2L3I	snapshot	179170885591	0
J4QTIPZ25LTC2CFFQXOHSJQ3BZF3OEQ2ARL7CV7N2DEDJT2M3SNGRIHXKI	snapshot	409041374	174938164015
SNIGKNLQGUSSD2Z5N4PKWNN7NZM2LMTW5IQKC6VIZG3TMIADTZWZFH7O2Y	snapshot	174930367174	0
GMY4VHXW4ELO76XKXALMI3CVDN3S267P7Z7RYGCFSUWNPNZZXWDFRLJNGM	snapshot	173451323732	100000000
PTGFP2STBKRNVM4KKPHDXIJ2OX5ABEMUAJKF4Q5UHXCCLVJXRS5SVNDUNM	snapshot	6513475782	165560221895
I7SQKTKPBFSCTPA65CG4F7RIYPSZG2EPTW424W6FXUY4AKHZ7WJYAQLJEM	snapshot	171722540427	0
BHXANMJI6UGGDUYJSHABGCAHQU5QGOFJVUGBGJUV4EMPSEDM6FB6FB6XQE	snapshot	159888576823	11524005181
V7E3AMYFNL6GD6UT26KPYR7UUSLFA4T6EERSCVZK2UDYFUBWOHC4LCT3OE	snapshot	47274925	170025712440
WA6E7F7XDZI4D6N4LLUWYPINJMOCKLPNSRBDXPTCT5QK5TOKGFGF7L6IXA	snapshot	164466494703	4366666667
HXXFE7OJWD4UOATHY2E7R373BNZIY32JRFUKP2USWV4LD3RXFRFO3HGLHU	snapshot	167024469140	0
NNEK4CDUYJHN6ASPCZSSERNNZSFZ4HXPOG3LX63OSCV6RBPTKWZ7CNEAYY	snapshot	4617994	165396825397
NIUMJSLQZCJTVFV7KFIZLMMFT65UJA6IM4LQDYAKNDU7M3KXZBRIHAVVWQ	snapshot	165393966194	0
JXUKBJS3WQQQGOCVB4BPM3SFGXDS5BSHESKVVVPVJFITLVCMRD7KDPLHRU	snapshot	127821485601	34749693701
P4MF5SEIIQL5APDGPBYQXVSNJGEKFAAQQHCB67B62M4YMH7N5PLCPYPN5A	snapshot	161956904774	0
KJPQSFIZ265OPL2Q4RTKVPZV52OQKG5MT6F7NMKSH4WS52PK74ATQQLPJ4	snapshot	161329589162	0
GL2WZ5OMT3TCQXXFFCY4RIDWI47RUPTGESVNUCUFWM6JFIIKXDL4VWLXTY	snapshot	627500	160751649441
DYZET5EZDXR44377DNJNKHNEFKQTIO7QEFAPI55JWWZLJ4ON7QXC53S3LE	snapshot	159738135132	0
VJMRVB37TWUFWRZ562ZNRD7GZTAVXGIQGVUY6DKXFKXD24V3PWMJBC44BQ	snapshot	155188351193	3836679619
CXCWNASSZHSE4FZFODTLH2D5YAB62MTVNJQJNRLPJUW7HZWEHXWKQHY3ZY	snapshot	158017091922	0
6RJCNWR2EV64OPU3S6BE2AZYLFLZA6M6JJWQJGENCX3QIYKWOXWUGDHN5M	snapshot	157449155794	0
XQAK6CSYUC3ADJCNGDZPTR5DTOE2W5RZFACTMFFPQMAZZA3OSC444IZMUQ	snapshot	146597367614	10014500000
PH7EKOR2LRCX4NIKJULLQZNW4Q2BA566SEDTE7A3FZ6D2LX2AGPCKGQF6Q	snapshot	155988833002	0
6KENLFMDCTMJL6EQJG34D4VFC26VOKHNWF7TXDSNDTJMGAA643LPG5UWDU	snapshot	155738199825	32444118
57E5XPL6X46ZV5XG4Q72ZS2EPWSIB5B4WJJ3NVTRGRQV47RYSIHDYEEYJQ	snapshot	550255924	154692432344
RETPHCNH4CS3LFM4K56JXMXSZSR3IOR3PUVW6YZL23RLD3FTMNN2WIWE2A	snapshot	155122769672	5181
H2BRGR7HJVBHYL6ZQWBHPEC7ST2VVNZUERFQOQ6RXHQ7YNIRVQYOVD2FH4	snapshot	155082823179	0
SGJ3VYTOOLAN54OFU42ODXLIODBAEORUB3QLUMUA7CDNFIZDK3TLHSSFKA	snapshot	6025160082	148778266481
JYPZ3JT2E2AGUYAGQ75RBNEMMPZ6NY6GHR6HBPD6KV53QFMOOVBGAWJ32A	snapshot	154348893145	5181
CO3IRQQVE4FX4URBKY7A7H5LSHQYGPIGRPNOVWAUSAHRUKNYH3FHSSJA4A	snapshot	730169594	153085259978
G5YRXLXN653XDXHKZNNOZNKUUKNANRGZE47MSZII4ZNF3BV5O77JMSGQVI	snapshot	153247695785	0
LBFIO74PMQ2V5HPYCUHL2GKCML7Z4H4PFRK7EYO4223NBGV2IA332PY54A	snapshot	64564946675	88379980000
MP4NBZEJ7BNGAVRANSX6R46OUJOXUAPYILWU2SSAZHEAFHZVGBA3ZOFYYI	snapshot	152700459987	0
SKYNETHBDDJCJ2G32U3RKCDIT7PJRURYIHTF7R5GRKF5MOESBBTZOT75NQ	snapshot	152567552917	0
STZQ3DQAOTJ3ZAOW3EPLAODLLDQD5IGZOMHC5UDYZPHI32G23OGJGH2EAM	snapshot	2073099869	150097952859
QTRSCVA5V4PUGGA4FSVBLFYTQZBT4EULVOLOUZ4SK34GZBX6DMBHZC7LDY	snapshot	151611959573	32444117
S4ZLTE2UCZH7TEVOENUBKV5ONEECMYYVYFLQEPGXLUXVWOT3QBXCC4AEAA	snapshot	1450458465	149924537681
ILSWHPPMCBFFRSQQ6YJ46A4USYCXJ3EA3APGWRWI7KCJSWA5ANWAHKDRNE	snapshot	5048140425	146122515783
GO2O3P3H6NFL2M3AXHYH2BYWLOZKPQD4L3M5JGRSMXTNKUFK527MUGBJZA	snapshot	151131659268	32444118
BYKMEETJWEEJEGTW7EMQYPFL5ILGHCD6WRJUTY7AQ3RGRMFAM6562QMDRY	snapshot	799516400	150000000000
6IW7CZFU4PDCD2R2HLQ3QJ7WUZ4X7OZ2SWAZETEJYXY75FO6XZA46XP5ZE	snapshot	150450400071	5181
DPH4FP2QELT774SSY2KTDXVS47HDR4BLPZWASGZHELB6SZUUMKYSZPWOPE	snapshot	150135909965	0
EKYH6UM5AV4L2TR264UJ6BUGK4W45HNECHXNZYJU5ADGLXZ4XB6ITTCKFE	snapshot	2000000	150000000000
P46HS7IBI5S5JT6DCBG6YCDZQUZFAANRVB7HBN44RICGJT6YJTQ6NK5LCE	snapshot	148199871219	0
ZGTPQQ4UHA3J3RNYKQJGIY7BB4KWUE2ZHIIMXS3INLKFAABN6STDXR5JCI	snapshot	148034127328	0
KSRHWU2WP2MHSN4S4FZ3J6LM7ZB3JRT5PBGE57I3CQFK7AZPB6MLHKJEQU	snapshot	1256400	147800000001
HYFNHVTSVYK5HCZGW2OYOA2HWJZTUOJV5D57ABKOJI47727ZB6L4JBAGHY	snapshot	147343620660	0
EBHZPJSMGGQ7DXMR2YZRA3DBBSU4ALQFGFKJFM56K5FJZTAJZIEFGP4QTY	snapshot	143701756428	1500000000
HDGSJUCSYVGVDYI3TVEHMNYYUO2KKWMRK7Q4W3M2SOVRDTVDO3WYIIQ7SY	snapshot	144296613825	0
RHFXGG4SZGZY43ATZU2X5X5ZA35EUB26KV62HVJU24V3GDY446OXXG3XNM	snapshot	143693344874	0
ZAVKCHMUVSX4GHRW6ZMDV7N34ZFD7VFYVWQZ4E6ZPAFJFO22FVQWJIP27U	snapshot	143005846168	5181
WXV6IQ4D66KR3WSSKQLPTUWLXNRURNA3EAVZGAZRJRFNCYN2XKWOES7VCQ	snapshot	141494164956	0
XGGOD4ZESDLQDXMSESTXXCLIIS26N6SRIUHZ2LEOI6UHDL2GBLVTMAAZDE	snapshot	141440957101	0
CQPPELH6PTYHVCYU5GZRAA7AEAP3MEANICAQAOUBTLCKTEIWK7642RWV3Y	snapshot	141081771141	0
HOPSWLYYRXR4LJQX7JL7SZC3HNKGB5EXCFUVXL7JBV5AMOQWLTMUKIAZVM	snapshot	1696526300	138379980010
VOIJEDAO3FPOINI65JWXGCR3MI4QYXFWJ5ERATAF3DSWPO5RAVRQ4EV4NM	snapshot	138947653315	0
L67Z5S26ZW7FHNUUZXARCIRRQYNK5DFSV44NKC2VX4TIOCCTKJNOI2QZYA	snapshot	138755938743	0
CU64ETSOI4AHZLOQPRJQGI2AWQ4LRGA34JVOVSRODIGGSFFDXQWMA2DRSY	snapshot	100884649412	37600000000
RVRO3UMBXTLW4YGKGRCXWUVWFZZZO7AUYOUMHFNC34IMBX4X7DHLQ3WHMY	snapshot	136665705635	5181
